FREQ,Frequenza,DATA_TYPE,Indicatore,MEASURE,Misura,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y45-64,45-64 anni,99,Totale,2024,679,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,54,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,77,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,4,Licenza di scuola media,2023,85,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,4,Licenza di scuola media,2024,85,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,7,Diploma,2023,55,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,7,Diploma,2024,79,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,11,Laurea e post-laurea,2023,26,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,11,Laurea e post-laurea,2024,21,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,99,Totale,2023,220,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE65,65 anni e più,99,Totale,2024,262,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,106,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,124,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,4,Licenza di scuola media,2023,646,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,4,Licenza di scuola media,2024,709,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,7,Diploma,2023,828,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,7,Diploma,2024,917,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,11,Laurea e post-laurea,2023,233,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,11,Laurea e post-laurea,2024,225,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,99,Totale,2023,1813,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,99,Totale,2024,1974,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,4,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,8,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,4,Licenza di scuola media,2023,120,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,4,Licenza di scuola media,2024,135,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,7,Diploma,2023,320,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,7,Diploma,2024,300,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,11,Laurea e post-laurea,2023,127,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,11,Laurea e post-laurea,2024,146,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,99,Totale,2023,570,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y25-44,25-44 anni,99,Totale,2024,588,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,39,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,47,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,4,Licenza di scuola media,2023,300,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,4,Licenza di scuola media,2024,260,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,7,Diploma,2023,303,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,7,Diploma,2024,343,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,11,Laurea e post-laurea,2023,90,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,11,Laurea e post-laurea,2024,99,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,99,Totale,2023,731,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y45-64,45-64 anni,99,Totale,2024,749,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,74,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,58,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,4,Licenza di scuola media,2023,79,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,4,Licenza di scuola media,2024,97,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,7,Diploma,2023,63,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,7,Diploma,2024,74,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,11,Laurea e post-laurea,2023,31,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,11,Laurea e post-laurea,2024,24,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,99,Totale,2023,247,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE65,65 anni e più,99,Totale,2024,253,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,117,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,113,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,4,Licenza di scuola media,2023,560,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,4,Licenza di scuola media,2024,555,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,7,Diploma,2023,778,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,7,Diploma,2024,820,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,11,Laurea e post-laurea,2023,252,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,11,Laurea e post-laurea,2024,277,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,99,Totale,2023,1707,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,99,Totale,2024,1765,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,26,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,29,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,4,Licenza di scuola media,2023,329,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,4,Licenza di scuola media,2024,368,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,7,Diploma,2023,676,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,7,Diploma,2024,718,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,11,Laurea e post-laurea,2023,249,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,11,Laurea e post-laurea,2024,272,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,99,Totale,2023,1280,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y25-44,25-44 anni,99,Totale,2024,1388,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,68,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,71,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,4,Licenza di scuola media,2023,581,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,4,Licenza di scuola media,2024,563,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,7,Diploma,2023,566,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,7,Diploma,2024,633,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,11,Laurea e post-laurea,2023,166,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,11,Laurea e post-laurea,2024,163,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,99,Totale,2023,1381,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y45-64,45-64 anni,99,Totale,2024,1429,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,128,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,135,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,4,Licenza di scuola media,2023,164,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,4,Licenza di scuola media,2024,182,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,7,Diploma,2023,119,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,7,Diploma,2024,154,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,11,Laurea e post-laurea,2023,57,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,11,Laurea e post-laurea,2024,45,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,99,Totale,2023,467,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE65,65 anni e più,99,Totale,2024,516,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2023,222,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,3,'Licenza di scuola elementare, nessun titolo di studio',2024,237,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,4,Licenza di scuola media,2023,1206,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,4,Licenza di scuola media,2024,1264,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,7,Diploma,2023,1606,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,7,Diploma,2024,1736,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,11,Laurea e post-laurea,2023,485,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,11,Laurea e post-laurea,2024,502,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,99,Totale,2023,3519,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,99,Totale,2024,3739,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2023,40.2,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y25-44,25-44 anni,3,'Licenza di scuola elementare, nessun titolo di studio',2024,40.3,,
