FREQ,Frequenza,DATA_TYPE,Indicatore,MEASURE,Misura,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y65-74,65-74 anni,2024,33.7,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE75,75 anni e più,2023,33.5,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE75,75 anni e più,2024,36.8,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE14,14 anni e più,2023,32.6,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y_GE14,14 anni e più,2024,35.1,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y14-17,14-17 anni,2023,30.9,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y14-17,14-17 anni,2024,27.9,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y18-19,18-19 anni,2023,45.5,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y18-19,18-19 anni,2024,37.6,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y20-24,20-24 anni,2023,31.5,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y20-24,20-24 anni,2024,35.2,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y25-34,25-34 anni,2023,46.7,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y25-34,25-34 anni,2024,40.9,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y35-44,35-44 anni,2023,44.5,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y35-44,35-44 anni,2024,44.9,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y45-54,45-54 anni,2023,42,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y45-54,45-54 anni,2024,40.5,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y55-59,55-59 anni,2023,41.6,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y55-59,55-59 anni,2024,42.2,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y60-64,60-64 anni,2023,39.4,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y60-64,60-64 anni,2024,42.7,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2023,37.1,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y65-74,65-74 anni,2024,38.7,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2023,33.8,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE75,75 anni e più,2024,28,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2023,41,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2,Femmine,Y_GE14,14 anni e più,2024,40.2,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2023,34.9,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y14-17,14-17 anni,2024,29.4,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2023,38.2,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y18-19,18-19 anni,2024,39.5,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2023,37,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y20-24,20-24 anni,2024,36.2,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2023,39,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y25-34,25-34 anni,2024,41.8,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y35-44,35-44 anni,2023,37,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y35-44,35-44 anni,2024,38.9,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-54,45-54 anni,2023,34.9,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y45-54,45-54 anni,2024,36.2,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y55-59,55-59 anni,2023,37.3,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y55-59,55-59 anni,2024,37.4,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y60-64,60-64 anni,2023,34.5,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y60-64,60-64 anni,2024,34.5,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y65-74,65-74 anni,2023,33.4,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y65-74,65-74 anni,2024,36.1,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE75,75 anni e più,2023,33.7,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE75,75 anni e più,2024,32.6,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,2023,36.2,,
A,Annuale,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,9,Totale,Y_GE14,14 anni e più,2024,37.3,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y14-17,14-17 anni,2023,9,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y14-17,14-17 anni,2024,5,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y18-19,18-19 anni,2023,27,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y18-19,18-19 anni,2024,27,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y20-24,20-24 anni,2023,95,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y20-24,20-24 anni,2024,111,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-34,25-34 anni,2023,358,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y25-34,25-34 anni,2024,322,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y35-44,35-44 anni,2023,408,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y35-44,35-44 anni,2024,429,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-54,45-54 anni,2023,552,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y45-54,45-54 anni,2024,523,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y55-59,55-59 anni,2023,231,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y55-59,55-59 anni,2024,223,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y60-64,60-64 anni,2023,170,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y60-64,60-64 anni,2024,215,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y65-74,65-74 anni,2023,255,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y65-74,65-74 anni,2024,213,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE75,75 anni e più,2023,45,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE75,75 anni e più,2024,77,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,2023,2149,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,1,Maschi,Y_GE14,14 anni e più,2024,2144,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y14-17,14-17 anni,2023,0,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y14-17,14-17 anni,2024,3,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y18-19,18-19 anni,2023,19,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y18-19,18-19 anni,2024,9,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y20-24,20-24 anni,2023,49,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y20-24,20-24 anni,2024,40,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-34,25-34 anni,2023,92,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y25-34,25-34 anni,2024,140,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y35-44,35-44 anni,2023,166,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y35-44,35-44 anni,2024,201,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-54,45-54 anni,2023,238,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y45-54,45-54 anni,2024,274,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y55-59,55-59 anni,2023,165,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y55-59,55-59 anni,2024,138,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y60-64,60-64 anni,2023,143,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y60-64,60-64 anni,2024,110,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y65-74,65-74 anni,2023,160,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y65-74,65-74 anni,2024,146,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE75,75 anni e più,2023,51,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE75,75 anni e più,2024,60,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,2023,1083,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2,Femmine,Y_GE14,14 anni e più,2024,1120,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y14-17,14-17 anni,2023,9,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y14-17,14-17 anni,2024,8,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y18-19,18-19 anni,2023,46,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y18-19,18-19 anni,2024,35,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y20-24,20-24 anni,2023,144,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y20-24,20-24 anni,2024,150,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y25-34,25-34 anni,2023,450,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y25-34,25-34 anni,2024,461,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y35-44,35-44 anni,2023,574,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y35-44,35-44 anni,2024,630,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y45-54,45-54 anni,2023,790,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y45-54,45-54 anni,2024,797,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y55-59,55-59 anni,2023,396,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y55-59,55-59 anni,2024,361,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y60-64,60-64 anni,2023,313,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y60-64,60-64 anni,2024,325,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y65-74,65-74 anni,2023,415,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y65-74,65-74 anni,2024,360,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y_GE75,75 anni e più,2023,96,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y_GE75,75 anni e più,2024,138,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,2023,3232,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,9,Totale,Y_GE14,14 anni e più,2024,3264,,
A,Annuale,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,1,Maschi,Y14-17,14-17 anni,2023,13,,
